timestamp,miner_name,miner_ip,hashrate_gh,hashrate_th,power_w,efficiency_jth,temperature_c,vr_temperature_c,fan_speed_rpm,voltage_v,input_voltage_v,frequency_mhz,best_diff,session_diff,accepted_shares,rejected_shares,uptime_s,wifi_rssi,pool_url,worker_name,asic_model,board_version,firmware_version,status
2025-05-29T23:59:50.809219,Gamma-3,192.168.1.47,1311.2825664662314,1.3112825664662313,19.1251220703125,14.585050209164828,59.875,53,2617,1.143,5.1015625,630,0,0,251,0,888,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:00:51.239083,Gamma-1,192.168.1.45,929.6030047652888,0.9296030047652888,21.65216064453125,23.29183590579949,59.375,59,2873,1.147,4.90625,640,0,0,5,0,33,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:00:51.239083,Gamma-2,192.168.1.46,1121.0654835444057,1.1210654835444056,21.551513671875,19.224134529355833,59.75,59,3794,1.139,5.015625,630,0,0,300,0,1000,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:00:51.239083,Gamma-3,192.168.1.47,1630.8692349264572,1.6308692349264573,19.088623046875,11.704569954522311,59.875,53,2712,1.141,5.1015625,630,0,0,266,0,948,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:01:51.940684,Gamma-1,192.168.1.45,1392.4244146564033,1.3924244146564033,21.852569580078125,15.693900042301756,60.75,60,3938,1.142,4.890625,640,0,0,27,0,93,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:01:51.940684,Gamma-2,192.168.1.46,1526.9850959666462,1.5269850959666462,21.769775390625,14.25670456648682,60.25,58,3163,1.137,5.015625,640,0,0,6,0,37,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:01:51.940684,Gamma-3,192.168.1.47,1297.950087513012,1.297950087513012,19.0521240234375,14.678626094122823,59.875,53,2632,1.146,5.1015625,630,0,0,281,0,1009,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:02:52.187537,Gamma-1,192.168.1.45,1387.4427010917957,1.3874427010917958,21.72503662109375,15.658330685655018,60,60,4235,1.149,4.875,640,0,0,42,0,153,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:02:52.187537,Gamma-2,192.168.1.46,1138.21700501983,1.13821700501983,21.824338912963867,19.174145893720542,60.125,59,3927,1.139,5.015625,640,0,0,23,0,98,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:02:52.187537,Gamma-3,192.168.1.47,1600.901745224751,1.6009017452247511,19.015625,11.878071253729809,58.125,52,2273,1.145,5.1015625,640,0,0,8,0,46,-60,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:03:52.594918,Gamma-1,192.168.1.45,1326.0069900047272,1.326006990004727,21.72503662109375,16.383802487358157,59.75,60,4032,1.142,4.875,640,0,0,59,0,214,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:03:52.594918,Gamma-2,192.168.1.46,1222.5663649962473,1.2225663649962473,21.751585006713867,17.791741724205405,60,60,4144,1.14,5.015625,640,0,0,42,0,158,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:03:52.594918,Gamma-3,192.168.1.47,1208.4218693822238,1.2084218693822237,19.3076171875,15.977546978167938,60.25,53,2695,1.143,5.1015625,640,0,0,22,0,106,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:04:52.783478,Gamma-1,192.168.1.45,1269.8088822456161,1.2698088822456162,21.751585006713867,17.129810092560454,60.125,60,3915,1.14,4.8046875,640,0,0,72,0,274,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:04:52.783478,Gamma-2,192.168.1.46,1306.1230790125483,1.3061230790125482,21.751585006713867,16.65354923760971,59.75,60,3973,1.143,5.015625,640,0,0,55,0,218,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:04:52.783478,Gamma-3,192.168.1.47,1275.4162552796079,1.2754162552796078,19.32586669921875,15.152595569657349,59.875,53,2701,1.145,5.109375,640,0,0,40,0,166,-60,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:05:53.100979,Gamma-1,192.168.1.45,1263.0887307622122,1.2630887307622123,21.779693603515625,17.2432015843991,60.5,60,4069,1.142,4.859375,640,0,0,91,0,335,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:05:53.100979,Gamma-2,192.168.1.46,1294.586460349295,1.2945864603492951,21.824338912963867,16.858154770964774,60,60,4069,1.137,5.015625,640,0,0,70,0,279,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:05:53.100979,Gamma-3,192.168.1.47,1420.5477603672084,1.4205477603672083,19.32586669921875,13.604517382944632,59.875,53,2701,1.142,5.1015625,640,0,0,56,0,227,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:06:54.255213,Gamma-1,192.168.1.45,1370.4599055501683,1.3704599055501683,21.816131591796875,15.918839729235883,60,61,3973,1.147,4.8125,640,0,0,111,0,396,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:06:54.255213,Gamma-2,192.168.1.46,1199.5091061745281,1.1995091061745282,21.824338912963867,18.194392023055165,60.125,60,4032,1.138,5.015625,640,0,0,85,0,340,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:06:54.255213,Gamma-3,192.168.1.47,1506.9836980297885,1.5069836980297884,19.28936767578125,12.799984300427356,60,53,2706,1.141,5.1015625,640,0,0,76,0,288,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:07:54.675387,Gamma-1,192.168.1.45,1390.56979461383,1.39056979461383,21.743255615234375,15.6362202742025,59.75,61,3711,1.151,4.828125,640,0,0,131,0,456,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:07:54.675387,Gamma-2,192.168.1.46,1375.345181995549,1.375345181995549,21.751585006713867,15.815364238345994,60.125,60,3915,1.14,5.015625,640,0,0,111,0,400,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:07:54.675387,Gamma-3,192.168.1.47,1211.6301024630054,1.2116301024630054,19.32586669921875,15.950302538648609,59.875,53,2706,1.143,5.1015625,640,0,0,98,0,348,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:08:54.822903,Gamma-1,192.168.1.45,1384.852316907463,1.3848523169074631,21.779693603515625,15.727087529558547,60,61,3612,1.141,4.8046875,640,0,0,144,0,516,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:08:54.822903,Gamma-2,192.168.1.46,1249.943767480694,1.2499437674806941,21.7333984375,17.38750094438603,59.75,59,3731,1.14,5.015625,640,0,0,125,0,460,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:08:54.822903,Gamma-3,192.168.1.47,1474.0379803860928,1.4740379803860928,19.36236572265625,13.13559486274885,60.125,54,2622,1.143,5.1015625,640,0,0,111,0,409,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:09:55.407368,Gamma-1,192.168.1.45,1364.3188407700675,1.3643188407700675,21.743255615234375,15.937077877603558,59.75,61,3701,1.147,4.78125,640,0,0,159,0,577,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:09:55.407368,Gamma-2,192.168.1.46,1046.4610802675445,1.0464610802675445,21.769775390625,20.803234636360493,60,59,3882,1.14,5.015625,640,0,0,139,0,521,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:09:55.407368,Gamma-3,192.168.1.47,1253.018709938347,1.253018709938347,19.32586669921875,15.423446231038044,60,54,2627,1.145,5.1015625,640,0,0,127,0,469,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:10:55.715193,Gamma-1,192.168.1.45,1231.0094489126043,1.2310094489126042,21.779693603515625,17.692547870168198,60.25,61,4094,1.14,4.84375,640,0,0,173,0,637,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:10:55.715193,Gamma-2,192.168.1.46,1156.2283835902092,1.1562283835902092,21.787965774536133,18.84399836897468,60,60,3915,1.137,5.015625,640,0,0,149,0,581,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:10:55.715193,Gamma-3,192.168.1.47,1240.08946749223,1.2400894674922298,19.28936767578125,15.554819375080383,60,53,2706,1.143,5.1015625,640,0,0,147,0,529,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:11:56.105329,Gamma-1,192.168.1.45,1359.1434483269693,1.3591434483269693,21.779693603515625,16.024573145921593,59.875,61,4069,1.141,4.8671875,640,0,0,196,0,697,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:11:56.105329,Gamma-2,192.168.1.46,1380.6454031261837,1.3806454031261837,21.824338912963867,15.807345509243142,60,60,4081,1.138,5.015625,640,0,0,167,0,641,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:11:56.105329,Gamma-3,192.168.1.47,1400.6004904121255,1.4006004904121254,19.39886474609375,13.85039122782661,60.125,54,2706,1.143,5.1015625,640,0,0,162,0,590,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:12:56.381193,Gamma-1,192.168.1.45,1174.564044666275,1.174564044666275,21.816131591796875,18.573811867360046,60,61,3950,1.141,4.796875,640,0,0,213,0,758,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:12:56.381193,Gamma-2,192.168.1.46,1399.825847623774,1.3998258476237742,21.860719680786133,15.616742409704065,59.875,60,4057,1.14,5.015625,640,0,0,192,0,702,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:12:56.381193,Gamma-3,192.168.1.47,1289.16914846468,1.28916914846468,19.32586669921875,14.990947248648212,59.875,54,2627,1.143,5.109375,640,0,0,181,0,651,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:13:57.652506,Gamma-1,192.168.1.45,1004.4357447262295,1.0044357447262295,21.816131591796875,21.719788156028947,60.25,61,3904,1.141,4.8046875,640,0,0,226,0,819,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:13:57.652506,Gamma-2,192.168.1.46,1339.777659606962,1.3397776596069622,21.824338912963867,16.28952293425035,59.875,60,3904,1.138,5.015625,640,0,0,214,0,763,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:13:57.652506,Gamma-3,192.168.1.47,1455.6083224528286,1.4556083224528287,19.28936767578125,13.251756930928343,59.875,53,2632,1.145,5.1015625,640,0,0,208,0,711,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:14:57.790764,Gamma-1,192.168.1.45,1233.4074232284172,1.2334074232284171,21.816131591796875,17.687692793913648,59.875,61,4094,1.139,4.7734375,640,0,0,240,0,879,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:14:57.790764,Gamma-2,192.168.1.46,1303.4494432528893,1.3034494432528894,21.897092819213867,16.79934187901256,60.125,60,3927,1.138,5.015625,640,0,0,229,0,823,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:14:57.790764,Gamma-3,192.168.1.47,1437.2608751675448,1.4372608751675449,19.32586669921875,13.446317946257244,60,53,2617,1.145,5.1015625,640,0,0,220,0,772,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:16:00.752990,Gamma-1,192.168.1.45,1162.7656596189665,1.1627656596189666,21.706817626953125,18.66826513784932,59.875,61,3859,1.141,4.8984375,640,0,0,258,0,942,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:16:00.752990,Gamma-2,192.168.1.46,1381.9270556361355,1.3819270556361354,21.824338912963867,15.792685166669367,59.75,60,3973,1.139,5.015625,640,0,0,250,0,886,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:16:00.752990,Gamma-3,192.168.1.47,1053.0226838405458,1.0530226838405459,19.28936767578125,18.318093210898148,59.75,53,2717,1.145,5.1015625,640,0,0,249,0,834,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:17:01.029852,Gamma-1,192.168.1.45,1326.6024300540444,1.3266024300540444,21.743255615234375,16.390182260067604,60.5,60,4081,1.147,4.90625,640,0,0,271,0,1002,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:17:01.029852,Gamma-2,192.168.1.46,1664.9566277381357,1.6649566277381358,21.824338912963867,13.108052515825895,60.125,60,3927,1.14,5.015625,640,0,0,270,0,946,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:17:01.029852,Gamma-3,192.168.1.47,1191.707110645188,1.1917071106451882,19.32586669921875,16.21696012936917,60,53,2685,1.145,5.1015625,640,0,0,265,0,895,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:18:01.287505,Gamma-1,192.168.1.45,1641.758901698942,1.641758901698942,21.925445556640625,13.354851028340098,60.25,59,3428,1.142,4.90625,650,0,0,11,0,40,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:18:01.287505,Gamma-2,192.168.1.46,1594.0963412401613,1.5940963412401614,21.897092819213867,13.736367277638035,60.375,60,3927,1.136,5.015625,640,0,0,295,0,1007,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:18:01.287505,Gamma-3,192.168.1.47,1151.5837817992528,1.151583781799253,19.32586669921875,16.78198929566697,60.125,53,2701,1.147,5.1015625,640,0,0,276,0,955,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:19:02.561769,Gamma-1,192.168.1.45,1403.7752502802925,1.4037752502802925,21.925445556640625,15.618914461031252,60.5,60,4094,1.141,4.90625,650,0,0,27,0,101,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:19:02.561769,Gamma-2,192.168.1.46,1266.0217642626005,1.2660217642626006,22.279052734375,17.597685413687593,61.5,60,3573,1.138,5.0078125,650,0,0,5,0,45,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:19:02.561769,Gamma-3,192.168.1.47,1177.391918758091,1.177391918758091,19.32586669921875,16.41413227942282,59.875,53,2602,1.143,5.1015625,640,0,0,289,0,1016,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:20:02.783434,Gamma-1,192.168.1.45,1386.2015887707682,1.3862015887707682,21.889007568359375,15.790638061358543,59.625,60,3870,1.147,4.9140625,650,0,0,40,0,161,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:20:02.783434,Gamma-2,192.168.1.46,1585.5774230588172,1.585577423058817,22.09716796875,13.936353814953572,60.25,60,4106,1.138,5.0078125,650,0,0,24,0,106,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:20:02.783434,Gamma-3,192.168.1.47,1349.0643674004607,1.3490643674004608,19.3441162109375,14.338912714900376,59.125,52,2403,1.143,5.1015625,650,0,0,16,0,54,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:21:03.515657,Gamma-1,192.168.1.45,1432.2848747327441,1.4322848747327441,21.889007568359375,15.282579572338033,60.5,60,4081,1.141,4.9140625,650,0,0,63,0,222,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:21:03.515657,Gamma-2,192.168.1.46,1465.1417113452721,1.465141711345272,22.0244140625,15.032275644024564,59.875,61,3997,1.137,5.015625,650,0,0,37,0,166,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:21:03.515657,Gamma-3,192.168.1.47,1365.952506489146,1.3659525064891458,19.47186279296875,14.255153601948077,60.25,53,2701,1.146,5.1015625,650,0,0,40,0,114,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:22:03.678435,Gamma-1,192.168.1.45,1207.0479941832386,1.2070479941832386,21.925445556640625,18.16451844690459,60,60,4057,1.149,4.9140625,650,0,0,81,0,282,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:22:03.678435,Gamma-2,192.168.1.46,1258.572260358325,1.258572260358325,22.0244140625,17.499522877001503,60,61,4008,1.138,5.015625,650,0,0,53,0,226,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:22:03.678435,Gamma-3,192.168.1.47,1193.586301865337,1.193586301865337,19.50836181640625,16.344324483213803,60.125,54,2627,1.145,5.1015625,650,0,0,60,0,174,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:23:03.865696,Gamma-1,192.168.1.45,1179.4979699952287,1.1794979699952286,21.889007568359375,18.55790185755718,60.375,60,4081,1.142,4.90625,650,0,0,95,0,342,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:23:03.865696,Gamma-2,192.168.1.46,1358.6488789179857,1.3586488789179858,22.09716796875,16.264075517692223,60.375,60,3997,1.138,5.0078125,650,0,0,69,0,286,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:23:03.865696,Gamma-3,192.168.1.47,1228.321447840721,1.228321447840721,19.50836181640625,15.882130732716751,60.125,54,2706,1.141,5.1015625,650,0,0,76,0,234,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:24:04.080302,Gamma-1,192.168.1.45,1377.8427669813752,1.3778427669813753,21.816131591796875,15.833542196975346,59.5,59,3784,1.149,4.90625,650,0,0,113,0,402,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:24:04.080302,Gamma-2,192.168.1.46,1394.8647219912957,1.3948647219912957,22.0244140625,15.789641615609973,59.75,60,3848,1.138,5.015625,650,0,0,85,0,346,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:24:04.080302,Gamma-3,192.168.1.47,1285.8274800909744,1.2858274800909744,19.50836181640625,15.171834572260037,60.125,54,2701,1.145,5.1015625,650,0,0,95,0,295,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:25:04.282700,Gamma-1,192.168.1.45,1330.83503568492,1.3308350356849201,21.889007568359375,16.44757387762496,60,60,3973,1.147,4.90625,650,0,0,130,0,463,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:25:04.282700,Gamma-2,192.168.1.46,1443.9981957296718,1.4439981957296717,22.09716796875,15.302767021522492,59.875,61,3985,1.134,5.015625,650,0,0,100,0,407,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:25:04.282700,Gamma-3,192.168.1.47,1242.27952091979,1.24227952091979,19.50836181640625,15.703681408160186,60,54,2690,1.143,5.1015625,650,0,0,116,0,355,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:26:04.629366,Gamma-1,192.168.1.45,1258.609795840985,1.258609795840985,21.889007568359375,17.391416816149484,60.375,60,4032,1.142,4.90625,650,0,0,141,0,523,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:26:04.629366,Gamma-2,192.168.1.46,1400.8623728218145,1.4008623728218144,22.133544921875,15.799942486348959,60.25,61,4069,1.137,5.015625,650,0,0,114,0,467,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:26:04.629366,Gamma-3,192.168.1.47,1332.364752352066,1.332364752352066,19.54486083984375,14.669301935029866,60,54,2701,1.143,5.1015625,650,0,0,133,0,415,-59,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:27:04.949820,Gamma-1,192.168.1.45,1082.4444830324421,1.0824444830324422,21.816131591796875,20.15450393416899,59.375,60,3848,1.14,4.90625,650,0,0,151,0,583,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:27:04.949820,Gamma-2,192.168.1.46,1685.6331058492658,1.6856331058492657,22.0244140625,13.065959600623486,59.875,60,3961,1.136,5.015625,650,0,0,138,0,527,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:27:04.949820,Gamma-3,192.168.1.47,1207.7380431594593,1.2077380431594593,19.50836181640625,16.15280890330498,60,54,2701,1.145,5.1015625,650,0,0,149,0,476,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:28:05.310910,Gamma-1,192.168.1.45,1194.5301885390443,1.1945301885390442,21.889007568359375,18.32436532653098,59.75,60,3961,1.142,4.890625,650,0,0,166,0,644,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-30T00:28:05.310910,Gamma-2,192.168.1.46,1517.8480757852728,1.5178480757852728,22.060791015625,14.53425502035943,60.5,60,4032,1.138,5.015625,650,0,0,152,0,588,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
